x;y;id;location_code;location;gene;gene_ensembl_id;cell_line
 18.731644;8.98362;60492_1103_D5_4;23;Mitochondria;TMEM132A;ENSG00000006118;U-2 OS
 14.028084;11.59477;6366_1124_H11_3;23;Mitochondria;POLRMT;ENSG00000099821;HEK 293
 16.707182;10.1172905;6366_1124_H11_4;23;Mitochondria;POLRMT;ENSG00000099821;HEK 293
 17.755116;9.106531;22261_1125_C2_4;23;Mitochondria;CYP24A1;ENSG00000019186;A549
 17.584051;10.608876;22261_1125_C2_6;23;Mitochondria;CYP24A1;ENSG00000019186;A549
 14.094183;  10.117203;51198_1125_E9_1;23;Mitochondria;KIF16B;ENSG00000089177;A549
 14.97779;   9.993543;51198_1125_E9_2;23;Mitochondria;KIF16B;ENSG00000089177;A549
  17.381887;   10.254358;45920_1125_G10_1;23;Mitochondria;FSTL4;ENSG00000053108;A549
  17.871529;  11.478495;45920_1125_G10_2;23;Mitochondria;FSTL4;ENSG00000053108;A549
 17.607294;9.535387;40674_1137_G10_2;23;Mitochondria;PMPCB;ENSG00000105819;MCF7
 17.47168;   8.432934;40674_1137_G10_3;23;Mitochondria;PMPCB;ENSG00000105819;MCF7
  17.056715;   9.469896;61018_1138_A9_1;23;Mitochondria;PLEKHO1;ENSG00000023902;U-2 OS
  16.752626;   9.450208;61018_1138_A9_2;23;Mitochondria;PLEKHO1;ENSG00000023902;U-2 OS
 16.311527;   8.061616;61018_1149_A9_5;23;Mitochondria;PLEKHO1;ENSG00000023902;RH-30
 16.596626;   11.242117;61018_1149_A9_6;23;Mitochondria;PLEKHO1;ENSG00000023902;RH-30
 19.096172; 11.016348;508_1150_B4_1;23;Mitochondria;MXRA5;ENSG00000101825;RH-30
 16.788044;  9.587948;508_1150_B4_2;23;Mitochondria;MXRA5;ENSG00000101825;RH-30
 14.889612;  12.267616;64958_1151_G2_1;23;Mitochondria;STARD7;ENSG00000084090;RH-30
 16.497282; 10.648118;64958_1151_G2_2;23;Mitochondria;STARD7;ENSG00000084090;RH-30
 18.112825; 11.983464;64605_1152_E12_1;23;Mitochondria;NDUFS1;ENSG00000023228;RH-30
 15.225396;  9.457836;64605_1152_E12_2;23;Mitochondria;NDUFS1;ENSG00000023228;RH-30
 19.687756; 10.775697;64958_1154_G2_1;23;Mitochondria;STARD7;ENSG00000084090;U-2 OS
 14.145711; 11.006165;64958_1154_G2_5;23;Mitochondria;STARD7;ENSG00000084090;U-2 OS
 13.989809; 11.272799;64605_1156_E12_1;23;Mitochondria;NDUFS1;ENSG00000023228;U-2 OS
 16.3842; 10.012953;64605_1156_E12_2;23;Mitochondria;NDUFS1;ENSG00000023228;U-2 OS
 16.321424; 11.530289;63636_1158_C12_2;23;Mitochondria;SLC25A24;ENSG00000085491;U-2 OS
 16.278543; 11.472098;63636_1158_C12_5;23;Mitochondria;SLC25A24;ENSG00000085491;U-2 OS
 15.655039;9.053391;64099_1164_H1_1;23;Mitochondria;TM9SF4;ENSG00000101337;SiHa
 14.4807625;   8.54759;64099_1164_H1_2;23;Mitochondria;TM9SF4;ENSG00000101337;SiHa
  17.883514;   10.192902;61425_1168_A10_1;23;Mitochondria;OXCT1;ENSG00000083720;SiHa
 16.858843;   8.979241;61425_1168_A10_2;23;Mitochondria;OXCT1;ENSG00000083720;SiHa
 18.225126;   10.611366;62157_1171_H6_3;23;Mitochondria;HEATR6;ENSG00000068097;RH-30
 16.408566;   8.271286;62157_1171_H6_5;23;Mitochondria;HEATR6;ENSG00000068097;RH-30
 19.09158; 10.579937;64099_1174_H1_2;23;Mitochondria;TM9SF4;ENSG00000101337;U-2 OS
  14.625897;  9.853169;64099_1174_H1_3;23;Mitochondria;TM9SF4;ENSG00000101337;U-2 OS
  18.191639;  9.113758;64605_1187_G8_3;23;Mitochondria;NDUFS1;ENSG00000023228;PC-3
 18.902037;  10.085552;64605_1187_G8_4;23;Mitochondria;NDUFS1;ENSG00000023228;PC-3
 18.905487;  9.883735;65409_1209_C7_2;23;Mitochondria;L2HGDH;ENSG00000087299;U-2 OS
 18.765715;  9.607197;65409_1209_C7_3;23;Mitochondria;L2HGDH;ENSG00000087299;U-2 OS
 18.81332;9.380729;65409_1215_C7_1;23;Mitochondria;L2HGDH;ENSG00000087299;MCF7
  18.550932;   9.180829;65409_1215_C7_2;23;Mitochondria;L2HGDH;ENSG00000087299;MCF7
  14.049551;   11.416599;42300_1216_G2_2;23;Mitochondria;PTPRH;ENSG00000080031;PC-3
 14.438476;   8.529091;42300_1216_G2_7;23;Mitochondria;PTPRH;ENSG00000080031;PC-3
 14.870051;   10.283031;60316_1218_C12_1;23;Mitochondria;SLC25A14;ENSG00000102078;PC-3
 16.720304;  10.14173;60316_1218_C12_2;23;Mitochondria;SLC25A14;ENSG00000102078;PC-3
 17.05291;9.616866;51198_1226_G8_2;23;Mitochondria;KIF16B;ENSG00000089177;MCF7
  19.09502;   9.161441;51198_1226_G8_3;23;Mitochondria;KIF16B;ENSG00000089177;MCF7
  16.798098;   10.801093;61018_1242_B10_1;23;Mitochondria;PLEKHO1;ENSG00000023902;U-251 MG
  15.301037;  10.85531;61018_1242_B10_2;23;Mitochondria;PLEKHO1;ENSG00000023902;U-251 MG
 17.191914;   11.411872;63636_1248_E7_1;23;Mitochondria;SLC25A24;ENSG00000085491;A-431
 15.995613;   11.807799;63636_1248_E7_2;23;Mitochondria;SLC25A24;ENSG00000085491;A-431
 15.866392; 12.924059;4826_1251_D2_1;23;Mitochondria;F7;ENSG00000057593;CACO-2
 14.554482;  8.686375;4826_1251_D2_2;23;Mitochondria;F7;ENSG00000057593;CACO-2
 15.675825;  9.976004;60316_1252_C11_3;23;Mitochondria;SLC25A14;ENSG00000102078;U-251 MG
 16.339504;  12.332151;60316_1252_C11_4;23;Mitochondria;SLC25A14;ENSG00000102078;U-251 MG
 15.08151;  8.028828;65409_1254_E7_1;23;Mitochondria;L2HGDH;ENSG00000087299;CACO-2
  18.787573;  10.204849;65409_1254_E7_2;23;Mitochondria;L2HGDH;ENSG00000087299;CACO-2
 18.582582; 11.437857;4826_1256_D2_1;23;Mitochondria;F7;ENSG00000057593;U-2 OS
 14.51449; 11.417735;4826_1256_D2_2;23;Mitochondria;F7;ENSG00000057593;U-2 OS
  15.555037;  8.2766285;64099_1261_D3_1;23;Mitochondria;TM9SF4;ENSG00000101337;CACO-2
  15.354505;  8.461222;64099_1261_D3_3;23;Mitochondria;TM9SF4;ENSG00000101337;CACO-2
 15.919529;  8.272846;41427_1261_G1_3;23;Mitochondria;ATP5SL;ENSG00000105341;CACO-2
 17.989044;  9.6565895;41427_1261_G1_4;23;Mitochondria;ATP5SL;ENSG00000105341;CACO-2
 17.186455; 11.388226;63987_1265_E5_3;23;Mitochondria;FAM160A2;ENSG00000051009;HEK 293
 14.919408; 11.799348;63987_1265_E5_4;23;Mitochondria;FAM160A2;ENSG00000051009;HEK 293
 14.622524;  9.352873;67384_1265_G9_1;23;Mitochondria;PICK1;ENSG00000100151;HEK 293
 18.085476;  11.737236;67384_1265_G9_4;23;Mitochondria;PICK1;ENSG00000100151;HEK 293
 14.218374; 11.201503;64792_1273_C12_1;23;Mitochondria;LRP2;ENSG00000081479;HEK 293
 16.521893; 10.545787;64792_1273_C12_5;23;Mitochondria;LRP2;ENSG00000081479;HEK 293
 16.48124; 12.781407;63987_1274_E5_1;23;Mitochondria;FAM160A2;ENSG00000051009;U-2 OS
  16.714956; 12.278721;63987_1274_E5_2;23;Mitochondria;FAM160A2;ENSG00000051009;U-2 OS
  17.33619; 11.666667;63987_1277_B2_2;23;Mitochondria;FAM160A2;ENSG00000051009;HeLa
  15.170813;  8.112071;63987_1277_B2_3;23;Mitochondria;FAM160A2;ENSG00000051009;HeLa
  16.936703;  12.673327;61425_1282_D7_2;23;Mitochondria;OXCT1;ENSG00000083720;HeLa
 15.359055; 11.325549;61425_1282_D7_5;23;Mitochondria;OXCT1;ENSG00000083720;HeLa
 14.631606; 11.463907;64714_1287_A3_1;23;Mitochondria;SLC44A1;ENSG00000070214;U-2 OS
 15.17719;  8.054529;64714_1287_A3_2;23;Mitochondria;SLC44A1;ENSG00000070214;U-2 OS
  16.729063;  8.901122;15736_1291_C2_3;23;Mitochondria;CPOX;ENSG00000080819;SK-MEL-30
  17.480358;  7.186287;15736_1291_C2_4;23;Mitochondria;CPOX;ENSG00000080819;SK-MEL-30
 15.058756;  8.405059;53915_1301_E2_10;23;Mitochondria;DHRS2;ENSG00000100867;Hep G2
 14.170068;  9.73193;53915_1301_E2_11;23;Mitochondria;DHRS2;ENSG00000100867;Hep G2
 16.38867; 12.676611;66096_1318_C5_2;23;Mitochondria;COX15;ENSG00000014919;A549
  16.231005; 12.580518;66096_1318_C5_3;23;Mitochondria;COX15;ENSG00000014919;A549
  16.127377;  9.861498;60492_1318_E3_9;23;Mitochondria;TMEM132A;ENSG00000006118;A549
 15.545827;  9.706307;60492_1318_E3_10;23;Mitochondria;TMEM132A;ENSG00000006118;A549
 18.149593;  11.786196;53502_1334_B5_1;23;Mitochondria;PCK2;ENSG00000100889;Hep G2
 17.390663;  7.1699853;53502_1334_B5_2;23;Mitochondria;PCK2;ENSG00000100889;Hep G2
 14.452079;8.481912;69708_1357_F6_1;23;Mitochondria;L2HGDH;ENSG00000087299;MCF7
 16.232876;   8.500247;69708_1357_F6_3;23;Mitochondria;L2HGDH;ENSG00000087299;MCF7
 18.902924;   10.780095;69708_1359_F6_4;23;Mitochondria;L2HGDH;ENSG00000087299;U-2 OS
 18.821987;  10.731363;69708_1359_F6_5;23;Mitochondria;L2HGDH;ENSG00000087299;U-2 OS
 19.657177;  10.665526;72588_1374_A11_2;23;Mitochondria;NME4;ENSG00000103202;SH-SY5Y
 17.671902;  11.5380125;72588_1374_A11_4;23;Mitochondria;NME4;ENSG00000103202;SH-SY5Y
 15.851632;9.897022;72588_1376_A11_3;23;Mitochondria;NME4;ENSG00000103202;U-2 OS
 15.186558;10.872983;72588_1376_A11_4;23;Mitochondria;NME4;ENSG00000103202;U-2 OS
 15.605041;   9.734683;69708_1391_F9_1;23;Mitochondria;L2HGDH;ENSG00000087299;RT4
 14.137065;   11.309108;69708_1391_F9_4;23;Mitochondria;L2HGDH;ENSG00000087299;RT4
 16.923185;  12.342134;63636_1401_C12_1;23;Mitochondria;SLC25A24;ENSG00000085491;RH-30
 15.36711;   8.763555;63636_1401_C12_3;23;Mitochondria;SLC25A24;ENSG00000085491;RH-30
 16.064522; 11.443917;43289_1404_B9_1;23;Mitochondria;EARS2;ENSG00000103356;Hep G2
 15.9056015 ; 11.872159;43289_1404_B9_2;23;Mitochondria;EARS2;ENSG00000103356;Hep G2
 14.660144; 11.028245;74361_1436_G2_5;23;Mitochondria;LETMD1;ENSG00000050426;U-2 OS
 16.613; 10.502274;74361_1436_G2_6;23;Mitochondria;LETMD1;ENSG00000050426;U-2 OS
  14.028722; 11.247887;74168_1437_H10_1;23;Mitochondria;PMPCB;ENSG00000105819;U-2 OS
  15.899424; 12.692208;74168_1437_H10_2;23;Mitochondria;PMPCB;ENSG00000105819;U-2 OS
 15.915763;8.412819;72588_1471_H3_1;23;Mitochondria;NME4;ENSG00000103202;A549
 18.120108;10.857356;72588_1471_H3_2;23;Mitochondria;NME4;ENSG00000103202;A549
 17.802607;  10.560926;43142_1472_C5_1;23;Mitochondria;ISOC2;ENSG00000063241;HEK 293
 17.330431;  10.307322;43142_1472_C5_3;23;Mitochondria;ISOC2;ENSG00000063241;HEK 293
 18.060091;  10.661215;47958_1495_H5_1;23;Mitochondria;MOCOS;ENSG00000075643;SiHa
 15.349598;   9.145383;47958_1495_H5_2;23;Mitochondria;MOCOS;ENSG00000075643;SiHa
 19.545286; 10.541887;47187_1504_H5_1;23;Mitochondria;NAT14;ENSG00000090971;U-2 OS
 16.74246;  8.577906;47187_1504_H5_2;23;Mitochondria;NAT14;ENSG00000090971;U-2 OS
  18.338163;  9.572835;47187_1512_H5_3;23;Mitochondria;NAT14;ENSG00000090971;HEK 293
  14.321369;  10.309396;47187_1512_H5_4;23;Mitochondria;NAT14;ENSG00000090971;HEK 293
 14.087785; 11.56723;74168_1516_G11_2;23;Mitochondria;PMPCB;ENSG00000105819;SK-MEL-30
 16.740047; 9.369478;74168_1516_G11_3;23;Mitochondria;PMPCB;ENSG00000105819;SK-MEL-30
 19.259937;9.703734;5692_1537_F7_2;23;Mitochondria;TF;ENSG00000091513;Hep G2
 14.7298;   9.692306;5692_1537_F7_3;23;Mitochondria;TF;ENSG00000091513;Hep G2
 17.420015;   8.354057;44955_1543_B2_1;23;Mitochondria;IL11;ENSG00000095752;U-2 OS
 14.541673;   8.544042;44955_1543_B2_2;23;Mitochondria;IL11;ENSG00000095752;U-2 OS
 14.718046;   9.384404;44955_1544_B2_1;23;Mitochondria;IL11;ENSG00000095752;BJ
 16.18932;   11.258817;44955_1544_B2_4;23;Mitochondria;IL11;ENSG00000095752;BJ
 16.461906; 12.089633;64958_1547_C12_2;23;Mitochondria;STARD7;ENSG00000084090;A-431
 17.83081; 11.217282;64958_1547_C12_3;23;Mitochondria;STARD7;ENSG00000084090;A-431
  17.040695; 10.68144;44955_1559_C1_1;23;Mitochondria;IL11;ENSG00000095752;U-251 MG
  17.959631;  10.95069;44955_1559_C1_3;23;Mitochondria;IL11;ENSG00000095752;U-251 MG
 17.15353;  10.799118;30994_1591_C8_2;23;Mitochondria;BCL2L13;ENSG00000099968;HaCaT
  18.065527;  8.916411;30994_1591_C8_6;23;Mitochondria;BCL2L13;ENSG00000099968;HaCaT
 17.796106;8.224058;7700_1606_D3_2;23;Mitochondria;POLDIP2;ENSG00000004142;SiHa
 17.76982;7.570804;7700_1606_D3_3;23;Mitochondria;POLDIP2;ENSG00000004142;SiHa
  18.727688;10.448005;74367_1608_D10_1;23;Mitochondria;NOD1;ENSG00000106100;HaCaT
  16.384924;10.080036;74367_1608_D10_3;23;Mitochondria;NOD1;ENSG00000106100;HaCaT
 14.871085;8.126381;7700_1614_D3_2;23;Mitochondria;POLDIP2;ENSG00000004142;U-2 OS
 15.072634;8.042914;7700_1614_D3_3;23;Mitochondria;POLDIP2;ENSG00000004142;U-2 OS
 15.094131;8.592117;49393_1623_B4_1;23;Mitochondria;SNPH;ENSG00000101298;PC-3
 14.710199;9.6715355;49393_1623_B4_2;23;Mitochondria;SNPH;ENSG00000101298;PC-3
 16.44768;10.025644;3122_1639_A2_1;23;Mitochondria;MCAT;ENSG00000100294;HEK 293
  17.466715;10.220519;3122_1639_A2_4;23;Mitochondria;MCAT;ENSG00000100294;HEK 293
  16.534142;8.628246;72492_1641_D4_1;23;Mitochondria;PDK3;ENSG00000067992;RT4
 14.395916;11.058671;72492_1641_D4_2;23;Mitochondria;PDK3;ENSG00000067992;RT4
 15.8563385; 10.700153;74367_1664_D10_2;23;Mitochondria;NOD1;ENSG00000106100;U-2 OS
  17.986845;  8.0593195;74367_1664_D10_3;23;Mitochondria;NOD1;ENSG00000106100;U-2 OS
 17.019758;  9.287142;74168_1668_H10_1;23;Mitochondria;PMPCB;ENSG00000105819;SH-SY5Y
 15.227668; 10.651858;74168_1668_H10_2;23;Mitochondria;PMPCB;ENSG00000105819;SH-SY5Y
 16.779491; 12.427127;54364_1671_E5_3;23;Mitochondria;NDUFAB1;ENSG00000004779;U-2 OS
 16.388657;  9.627136;54364_1671_E5_4;23;Mitochondria;NDUFAB1;ENSG00000004779;U-2 OS
 19.268845; 10.973626;74367_1735_D10_1;23;Mitochondria;NOD1;ENSG00000106100;SH-SY5Y
 16.909868; 11.359082;74367_1735_D10_2;23;Mitochondria;NOD1;ENSG00000106100;SH-SY5Y
 16.631744; 13.028512;4826_1763_A4_1;23;Mitochondria;F7;ENSG00000057593;Hep G2
 18.119406;  9.312162;4826_1763_A4_2;23;Mitochondria;F7;ENSG00000057593;Hep G2
 18.904997 ;  9.644513 ;;;;;;
